-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-2.479465723037719727e+00,-1.923341274261474609e+00,3.032000064849853516e+00
-2.476905107498168945e+00,-1.946177840232849121e+00,3.068000078201293945e+00
-2.516626596450805664e+00,-2.003269195556640625e+00,3.158000230789184570e+00
-2.567054033279418945e+00,-2.070509910583496094e+00,3.264000177383422852e+00
-2.563275098800659180e+00,-2.095249414443969727e+00,3.303000211715698242e+00
-2.454559326171875000e+00,-2.033717870712280273e+00,3.206000089645385742e+00
-2.285186529159545898e+00,-1.919535279273986816e+00,3.026000261306762695e+00
-2.147124767303466797e+00,-1.828823566436767578e+00,2.883000135421752930e+00
-2.084743976593017578e+00,-1.800912380218505859e+00,2.839000225067138672e+00
-2.056580066680908203e+00,-1.802181005477905273e+00,2.841000080108642578e+00
-2.034082174301147461e+00,-1.808524370193481445e+00,2.851000070571899414e+00
-1.994502902030944824e+00,-1.799643635749816895e+00,2.837000131607055664e+00
-1.941363811492919922e+00,-1.778075814247131348e+00,2.803000211715698242e+00
-1.916220664978027344e+00,-1.781881809234619141e+00,2.809000015258789062e+00
-1.911104559898376465e+00,-1.804718255996704102e+00,2.845000028610229492e+00
-1.905237674713134766e+00,-1.827554821968078613e+00,2.881000041961669922e+00
-1.903175711631774902e+00,-1.854831695556640625e+00,2.924000024795532227e+00
-1.895733833312988281e+00,-1.877668261528015137e+00,2.960000038146972656e+00
-1.887540936470031738e+00,-1.900504827499389648e+00,2.996000051498413086e+00
-1.867444276809692383e+00,-1.911923170089721680e+00,3.014000177383422852e+00
-1.815296053886413574e+00,-1.890355348587036133e+00,2.980000257492065430e+00
-1.730926632881164551e+00,-1.833898305892944336e+00,2.891000032424926758e+00
-1.631353497505187988e+00,-1.759045481681823730e+00,2.773000240325927734e+00
-1.552733540534973145e+00,-1.704491376876831055e+00,2.687000036239624023e+00
-1.533218860626220703e+00,-1.714006662368774414e+00,2.702000141143798828e+00
-1.527873516082763672e+00,-1.740014910697937012e+00,2.743000030517578125e+00
-1.520033121109008789e+00,-1.764120101928710938e+00,2.781000137329101562e+00
-1.489954233169555664e+00,-1.762851357460021973e+00,2.779000043869018555e+00
-1.419962644577026367e+00,-1.713372349739074707e+00,2.701000213623046875e+00
-1.347475409507751465e+00,-1.658818364143371582e+00,2.615000009536743164e+00
-1.300006031990051270e+00,-1.633444547653198242e+00,2.575000047683715820e+00
-1.263259530067443848e+00,-1.620757579803466797e+00,2.555000066757202148e+00
-1.226930141448974609e+00,-1.608070611953735352e+00,2.535000085830688477e+00
-1.186282396316528320e+00,-1.589040279388427734e+00,2.505000114440917969e+00
-1.144870996475219727e+00,-1.568106770515441895e+00,2.472000122070312500e+00
-1.108222484588623047e+00,-1.552882552146911621e+00,2.448000192642211914e+00
-1.078266263008117676e+00,-1.546539068222045898e+00,2.438000202178955078e+00
