-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-1.876772403717041016e+00,-1.455827236175537109e+00,2.295000076293945312e+00
-1.866559386253356934e+00,-1.466611146926879883e+00,2.312000036239624023e+00
-1.871930241584777832e+00,-1.490082144737243652e+00,2.349000215530395508e+00
-1.868664264678955078e+00,-1.507209420204162598e+00,2.376000165939331055e+00
-1.840777635574340820e+00,-1.504672169685363770e+00,2.372000217437744141e+00
-1.796131134033203125e+00,-1.488179087638854980e+00,2.346000194549560547e+00
-1.774682164192199707e+00,-1.490716457366943359e+00,2.350000143051147461e+00
-1.776237487792968750e+00,-1.512918591499328613e+00,2.385000228881835938e+00
-1.771188020706176758e+00,-1.530045986175537109e+00,2.412000179290771484e+00
-1.736619353294372559e+00,-1.521799445152282715e+00,2.399000167846679688e+00
-1.678777933120727539e+00,-1.492619514465332031e+00,2.353000164031982422e+00
-1.635253429412841797e+00,-1.475492119789123535e+00,2.326000213623046875e+00
-1.610299944877624512e+00,-1.474857687950134277e+00,2.325000047683715820e+00
-1.587413907051086426e+00,-1.476126432418823242e+00,2.327000141143798828e+00
-1.557768464088439941e+00,-1.471051573753356934e+00,2.319000005722045898e+00
-1.541516542434692383e+00,-1.478663802146911621e+00,2.331000089645385742e+00
-1.566670298576354980e+00,-1.526874184608459473e+00,2.407000064849853516e+00
-1.607531189918518066e+00,-1.592212080955505371e+00,2.510000228881835938e+00
-1.606551885604858398e+00,-1.617585897445678711e+00,2.550000190734863281e+00
-1.587389588356018066e+00,-1.625198006629943848e+00,2.562000036239624023e+00
-1.571022987365722656e+00,-1.635982036590576172e+00,2.579000234603881836e+00
-1.553702712059020996e+00,-1.646131515502929688e+00,2.595000028610229492e+00
-1.531930923461914062e+00,-1.651840686798095703e+00,2.604000091552734375e+00
-1.502459049224853516e+00,-1.649303317070007324e+00,2.600000143051147461e+00
-1.469098329544067383e+00,-1.642325520515441895e+00,2.589000225067138672e+00
-1.434853315353393555e+00,-1.634078979492187500e+00,2.576000213623046875e+00
-1.404158592224121094e+00,-1.629638433456420898e+00,2.569000005722045898e+00
-1.382724761962890625e+00,-1.635982036590576172e+00,2.579000234603881836e+00
-1.389470934867858887e+00,-1.676580190658569336e+00,2.643000125885009766e+00
-1.414978027343750000e+00,-1.741917967796325684e+00,2.746000051498413086e+00
-1.430763959884643555e+00,-1.797740578651428223e+00,2.834000110626220703e+00
-1.423453688621520996e+00,-1.826286196708679199e+00,2.879000186920166016e+00
-1.419076681137084961e+00,-1.859906673431396484e+00,2.932000160217285156e+00
-1.415014624595642090e+00,-1.895430088043212891e+00,2.988000154495239258e+00
-1.391259193420410156e+00,-1.905579686164855957e+00,3.004000186920166016e+00
-1.349514245986938477e+00,-1.890989661216735840e+00,2.981000185012817383e+00
-1.314883351325988770e+00,-1.885914802551269531e+00,2.973000049591064453e+00
