-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-3.921286761760711670e-01,-3.387415111064910889e-01,5.340000391006469727e-01
-3.894544541835784912e-01,-3.412789106369018555e-01,5.380000472068786621e-01
-3.888371884822845459e-01,-3.457193374633789062e-01,5.450000166893005371e-01
-3.922920823097229004e-01,-3.539658486843109131e-01,5.580000281333923340e-01
-3.920128047466278076e-01,-3.590406477451324463e-01,5.660000443458557129e-01
-3.929309844970703125e-01,-3.653841018676757812e-01,5.760000348091125488e-01
-3.929688036441802979e-01,-3.710932433605194092e-01,5.850000381469726562e-01
-3.928188979625701904e-01,-3.768023550510406494e-01,5.940000414848327637e-01
-3.924812078475952148e-01,-3.825114965438842773e-01,6.030000448226928711e-01
-3.906748592853546143e-01,-3.869519233703613281e-01,6.100000143051147461e-01
-3.887225687503814697e-01,-3.913923501968383789e-01,6.170000433921813965e-01
-3.884829282760620117e-01,-3.977358341217041016e-01,6.270000338554382324e-01
-3.910805583000183105e-01,-4.072510302066802979e-01,6.420000195503234863e-01
-3.933652043342590332e-01,-4.167662262916564941e-01,6.570000052452087402e-01
-3.929838240146636963e-01,-4.237440824508666992e-01,6.680000424385070801e-01
-3.941065669059753418e-01,-4.326249361038208008e-01,6.820000410079956055e-01
-3.932348787784576416e-01,-4.396027326583862305e-01,6.930000185966491699e-01
-3.938048183917999268e-01,-4.484836161136627197e-01,7.070000171661376953e-01
-3.935360908508300781e-01,-4.567301273345947266e-01,7.200000286102294922e-01
-3.929962217807769775e-01,-4.649766683578491211e-01,7.330000400543212891e-01
-3.921851515769958496e-01,-4.732231795787811279e-01,7.460000514984130859e-01
-3.911028504371643066e-01,-4.814696907997131348e-01,7.590000629425048828e-01
-3.912639617919921875e-01,-4.916192293167114258e-01,7.750000357627868652e-01
-3.910912871360778809e-01,-5.017687678337097168e-01,7.910000085830688477e-01
-3.910688459873199463e-01,-5.125526785850524902e-01,8.080000281333923340e-01
-3.897446393966674805e-01,-5.220679044723510742e-01,8.230000138282775879e-01
-3.918126523494720459e-01,-5.366578698158264160e-01,8.460000157356262207e-01
-3.906846046447753906e-01,-5.474418401718139648e-01,8.630000352859497070e-01
-3.896442055702209473e-01,-5.588600635528564453e-01,8.810000419616699219e-01
